// Start Time: 00/00/   0 - 01:10:50
// Sample rate: 120.0Hz
// Scenario: 10.8
// Firmware Version: 2.6.1
Counter	Temperature	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	
59275	27.56	-9.821353	0.365138	0.534188	-0.005336	-0.014682	-0.010545	3.159567	0.285987	-0.890322	
59276	27.56	-9.748415	0.362709	0.510251	0.005067	0.006576	-0.002337	3.159540	0.287809	-0.891435	
59277	27.56	-9.762780	0.389848	0.437516	-0.002712	0.004829	-0.002476	3.159056	0.285742	-0.890609	
59278	27.56	-9.767532	0.385291	0.398770	-0.005286	-0.011080	-0.013099	3.159399	0.285894	-0.888343	
59279	27.56	-9.694629	0.399690	0.389328	-0.000192	-0.012986	0.003404	3.158340	0.287748	-0.890403	
59280	27.56	-9.777403	0.360764	0.452041	0.003354	-0.007575	-0.011186	3.159910	0.285002	-0.890799	
59281	27.56	-9.821268	0.333935	0.500349	-0.001857	-0.013787	-0.012211	3.159368	0.286825	-0.889336	
59282	27.56	-9.772751	0.391654	0.529478	-0.000148	-0.004068	-0.004275	3.158548	0.286773	-0.891139	
59283	27.56	-9.753190	0.370177	0.481167	-0.007078	-0.009373	-0.003594	3.159014	0.286558	-0.891853	
59284	27.56	-9.755484	0.375354	0.432727	-0.003545	0.008418	-0.005915	3.158780	0.285131	-0.891130	
59285	27.56	-9.748032	0.385411	0.374630	0.010315	0.000421	-0.011837	3.160787	0.285515	-0.890733	
59286	27.56	-9.777227	0.366036	0.389084	0.003247	-0.005953	0.009621	3.159333	0.286480	-0.890087	
59287	27.56	-9.811546	0.355676	0.500346	-0.000206	-0.016553	-0.000091	3.158894	0.286551	-0.891737	
59288	27.56	-9.775226	0.369795	0.544034	-0.003655	-0.002346	0.004343	3.159869	0.289399	-0.892897	
59289	27.56	-9.821326	0.365205	0.524504	0.003327	0.010988	0.000301	3.158721	0.286975	-0.890005	
59290	27.56	-9.767778	0.370179	0.485955	-0.002697	0.007511	-0.005047	3.158421	0.287030	-0.891272	
59291	27.56	-9.769970	0.402191	0.403572	-0.002710	0.011026	0.001068	3.157981	0.287216	-0.889934	
59292	27.56	-9.743180	0.366053	0.374683	-0.000172	-0.004112	0.004383	3.159979	0.286089	-0.892407	
59293	27.56	-9.748139	0.365814	0.410982	0.010264	-0.004956	-0.006712	3.157590	0.286977	-0.890337	
59294	27.56	-9.777469	0.365433	0.476243	0.008499	-0.011193	-0.005947	3.157473	0.285689	-0.889853	
59295	27.56	-9.758052	0.379845	0.483552	-0.003614	-0.000525	0.000037	3.157645	0.286403	-0.888842	
59296	27.56	-9.813981	0.379831	0.505136	0.004185	0.000347	-0.003274	3.158073	0.286999	-0.890675	
59297	27.56	-9.792108	0.372556	0.500387	-0.004509	-0.000565	0.004357	3.160304	0.284982	-0.890273	
59298	27.56	-9.772537	0.389771	0.452007	-0.007897	0.012825	0.000132	3.158344	0.285184	-0.889668	
59299	27.56	-9.753126	0.384837	0.459351	-0.002702	-0.001353	-0.007750	3.159545	0.286269	-0.890944	
59300	27.56	-9.689810	0.380248	0.401486	-0.003638	-0.002325	0.006067	3.158292	0.287035	-0.891405	
59301	27.56	-9.813701	0.375698	0.403459	-0.005373	-0.010317	0.001639	3.159406	0.285900	-0.891205	
59302	27.56	-9.796806	0.370552	0.442268	0.008523	-0.007625	-0.007629	3.159645	0.285402	-0.891315	
59303	27.56	-9.777434	0.394519	0.466507	-0.005303	-0.007553	-0.010460	3.157695	0.285593	-0.890460	
59304	27.56	-9.801861	0.386989	0.514852	-0.003633	-0.002324	0.000890	3.159598	0.285327	-0.892439	
59305	27.56	-9.840758	0.391837	0.526805	0.001544	-0.003249	0.001841	3.157177	0.286124	-0.891118	
59306	27.56	-9.697299	0.355598	0.471715	0.006821	-0.002249	-0.009352	3.159400	0.285780	-0.891331	
59307	27.56	-9.784525	0.375693	0.393882	-0.000153	-0.004091	0.000063	3.160070	0.285986	-0.890161	
59308	27.56	-9.738320	0.373296	0.374688	0.008441	-0.005961	0.009701	3.157993	0.277636	-0.893339	
59309	27.56	-9.736022	0.360881	0.420719	-0.005381	-0.010312	0.003350	3.158289	0.276178	-0.891831	
59310	27.56	-9.843027	0.365660	0.466317	0.005006	-0.000609	0.004528	3.156467	0.278555	-0.894442	
59311	27.56	-9.755728	0.365078	0.519904	-0.002752	-0.008498	-0.004379	3.157679	0.283564	-0.890346	
59312	27.56	-9.796997	0.408741	0.514831	0.003245	-0.009487	0.004386	3.159167	0.287421	-0.891340	
59313	27.56	-9.811492	0.355810	0.480977	-0.002732	0.001258	-0.002517	3.157588	0.284691	-0.892837	
59314	27.56	-9.719011	0.363274	0.418357	0.000624	-0.003312	0.015655	3.157364	0.284262	-0.889121	
59315	27.56	-9.748093	0.361095	0.394043	-0.002676	0.007532	-0.005913	3.156716	0.288764	-0.890890	
59316	27.56	-9.782162	0.380356	0.418093	-0.000228	-0.016586	0.005973	3.157531	0.284741	-0.891223	
59317	27.56	-9.762882	0.384760	0.473841	-0.007020	-0.010184	-0.013989	3.158563	0.286244	-0.890643	
59318	27.56	-9.772715	0.374826	0.514981	-0.007151	-0.020097	0.002342	3.158035	0.286274	-0.891428	
59319	27.56	-9.843135	0.384722	0.507441	0.005882	-0.008564	-0.002480	3.158587	0.287894	-0.893496	
59320	27.56	-9.775013	0.365494	0.466568	-0.013955	-0.003985	-0.007969	3.158746	0.286706	-0.892370	
59321	27.56	-9.774941	0.382589	0.442327	-0.008760	-0.001342	-0.006980	3.160373	0.286581	-0.892003	
59322	27.56	-9.794385	0.341527	0.442329	-0.001854	-0.004044	-0.006034	3.157139	0.283991	-0.891504	
59323	27.56	-9.704540	0.375062	0.457126	-0.004454	-0.006681	-0.006124	3.158192	0.285471	-0.890424	
59324	27.56	-9.796724	0.375589	0.413206	0.008462	-0.005939	0.004517	3.156426	0.287273	-0.891540	
59325	27.56	-9.835602	0.375650	0.417905	0.005027	-0.005014	0.000149	3.157620	0.285294	-0.892210	
59326	27.56	-9.767730	0.375133	0.468999	0.004179	0.002113	0.000201	3.157269	0.286929	-0.892103	
59327	27.56	-9.816374	0.343680	0.488245	-0.005409	-0.004156	0.008630	3.156803	0.286121	-0.891145	
59328	27.56	-9.816439	0.372515	0.514824	-0.003633	-0.002327	0.000891	3.158251	0.285546	-0.892038	
59329	27.56	-9.658376	0.370146	0.452463	0.006814	-0.001369	-0.006748	3.156182	0.286242	-0.891190	
59330	27.56	-9.777181	0.385482	0.374523	-0.008783	-0.004036	-0.002678	3.158008	0.286177	-0.892053	
59331	27.56	-9.833082	0.366206	0.384036	0.024828	-0.019380	0.009834	3.157187	0.287135	-0.891112	
59332	27.56	-9.665617	0.389611	0.437875	-0.003586	-0.004020	-0.004351	3.156550	0.286762	-0.891409	
59333	27.56	-9.787172	0.389656	0.473743	-0.002791	-0.020072	-0.002773	3.158149	0.286287	-0.891668	
59334	27.56	-9.879604	0.389563	0.519403	-0.001965	-0.032535	-0.004622	3.157916	0.287291	-0.891556	
59335	27.56	-9.716894	0.398738	0.534513	0.000686	0.002097	0.004461	3.158603	0.286469	-0.892755	
59336	27.56	-9.748237	0.375236	0.447281	-0.005287	-0.005759	-0.011312	3.158265	0.287960	-0.892274	
59337	27.56	-9.825931	0.336851	0.430116	-0.006169	-0.007564	-0.009605	3.158232	0.285696	-0.892536	
59338	27.56	-9.723845	0.399593	0.413431	0.010236	-0.009417	-0.004167	3.159961	0.288796	-0.893516	
59339	27.56	-9.762656	0.399822	0.393919	-0.015730	-0.007586	-0.000241	3.155718	0.285446	-0.893219	
59340	27.56	-9.864963	0.384859	0.495255	0.000688	-0.015641	-0.005244	3.158473	0.283916	-0.892278	
59341	27.56	-9.724185	0.384247	0.534512	-0.007062	-0.015541	-0.010603	3.157355	0.286206	-0.892847	
59342	27.56	-9.758152	0.360264	0.517482	0.005045	-0.004081	-0.004196	3.159129	0.287209	-0.892215	
59343	27.56	-9.816268	0.336693	0.449520	-0.008786	-0.002267	-0.003527	3.158369	0.286450	-0.892398	
59344	27.56	-9.665487	0.375436	0.389479	-0.000154	-0.012931	-0.002668	3.156967	0.287755	-0.893615	
59345	27.56	-9.755278	0.390366	0.360068	-0.001903	-0.020939	-0.003634	3.158207	0.286748	-0.893405	
59346	27.56	-9.811530	0.317051	0.490731	-0.005388	-0.012983	0.000725	3.158194	0.285995	-0.893534	
59347	27.56	-9.707180	0.389042	0.534566	0.000738	0.002168	-0.004201	3.159151	0.286687	-0.894581	
59348	27.56	-9.755715	0.362693	0.515066	0.004984	-0.014789	0.000871	3.159197	0.287146	-0.893579	
59349	27.56	-9.823509	0.380323	0.437310	-0.005293	0.002190	-0.006869	3.158430	0.287163	-0.894133	
59350	27.56	-9.786998	0.385255	0.410803	-0.000181	-0.011212	0.000844	3.158701	0.287395	-0.893614	
59351	27.56	-9.733513	0.380405	0.394062	0.001611	-0.000502	-0.003339	3.158028	0.287448	-0.894908	
59352	27.56	-9.782213	0.365730	0.435067	0.010225	-0.011210	-0.004183	3.160109	0.285459	-0.895139	
59353	27.56	-9.733723	0.372631	0.469128	-0.000169	-0.003210	0.001789	3.158578	0.287009	-0.893501	
59354	27.56	-9.760316	0.373015	0.423029	0.010325	-0.002220	-0.016201	3.158351	0.285974	-0.895763	
59355	27.56	-9.752974	0.375549	0.403683	-0.005377	-0.002341	0.006917	3.158668	0.286665	-0.894243	
59356	27.56	-9.791984	0.384949	0.456786	-0.000102	-0.002247	-0.009441	3.158660	0.286803	-0.894492	
59357	27.56	-9.874770	0.350826	0.524333	0.008539	-0.001409	-0.010143	3.159215	0.284951	-0.892593	
59358	27.56	-9.767893	0.389223	0.529500	-0.000204	-0.012997	0.000812	3.156706	0.286615	-0.893639	
59359	27.56	-9.723948	0.367922	0.447383	0.003328	-0.009373	-0.006888	3.158929	0.286782	-0.893974	
59360	27.56	-9.767456	0.370983	0.369743	0.008557	0.006586	-0.003996	3.157915	0.288073	-0.894789	
59361	27.56	-9.757725	0.375829	0.364928	0.004158	-0.002353	0.004482	3.158606	0.288528	-0.896230	
59362	27.56	-9.772519	0.355983	0.442383	0.004934	-0.014866	0.011268	3.157460	0.287253	-0.893581	
59363	27.56	-9.826156	0.370120	0.514793	0.010214	-0.007680	-0.003269	3.156948	0.285985	-0.893624	
59364	27.56	-9.797112	0.379454	0.553621	-0.000179	0.004746	0.004492	3.157549	0.286783	-0.894324	
59365	27.56	-9.719288	0.379499	0.520012	0.013657	-0.001497	0.003768	3.157185	0.287791	-0.894345	
59366	27.56	-9.777257	0.356296	0.398786	-0.005286	0.017259	0.001093	3.158167	0.285897	-0.894158	
59367	27.56	-9.767357	0.385727	0.335821	0.001572	-0.002337	0.003578	3.159919	0.286158	-0.893905	
59368	27.56	-9.748088	0.380441	0.394008	0.010177	-0.020128	0.000903	3.159136	0.287215	-0.895077	
59369	27.56	-9.830893	0.372852	0.471191	-0.002844	-0.016607	0.007667	3.158697	0.287799	-0.896849	
59370	27.56	-9.777620	0.398887	0.534289	0.001606	-0.005814	-0.009460	3.156892	0.286944	-0.895242	
59371	27.56	-9.748474	0.389142	0.534414	0.006736	-0.014762	-0.003428	3.160979	0.286236	-0.895321	
59372	27.56	-9.787081	0.399547	0.442251	0.006702	-0.011282	0.006155	3.158008	0.287982	-0.895529	
59373	27.56	-9.721392	0.341650	0.399018	0.001670	0.009321	-0.008426	3.159226	0.286360	-0.895697	
59374	27.56	-9.733410	0.366164	0.355350	-0.005307	-0.014649	-0.009687	3.159731	0.285973	-0.895413	
59375	27.56	-9.833218	0.312703	0.427711	0.003325	-0.012939	-0.008647	3.157054	0.287158	-0.894358	
59376	27.56	-9.792144	0.365218	0.512506	0.004952	-0.021923	0.002526	3.157282	0.286545	-0.894718	
59377	27.56	-9.709693	0.403339	0.566005	0.008491	0.002102	0.000260	3.157345	0.286103	-0.896084	
59378	27.56	-9.869774	0.409154	0.480667	0.003282	0.002944	0.004554	3.158637	0.287085	-0.895114	
59379	27.56	-9.772551	0.384901	0.456858	0.004155	0.005621	0.006309	3.157104	0.286349	-0.895976	
59380	27.56	-9.753002	0.370646	0.413376	-0.008762	-0.002229	-0.006130	3.158040	0.286426	-0.897401	
59381	27.56	-9.784596	0.385182	0.420497	-0.000160	-0.001441	0.001827	3.157957	0.287017	-0.896533	
59382	27.56	-9.762776	0.356026	0.432735	-0.001871	-0.004062	-0.002574	3.157472	0.286742	-0.896197	
59383	27.56	-9.748247	0.360710	0.449728	0.001566	-0.005871	0.000056	3.158556	0.287177	-0.897111	
59384	27.56	-9.796912	0.375120	0.480996	-0.008846	-0.020053	-0.002875	3.158204	0.288812	-0.897005	
59385	27.56	-9.733773	0.387007	0.488471	0.001624	-0.001360	-0.008550	3.159210	0.286762	-0.896194	
59386	27.56	-9.811445	0.380093	0.466407	0.008462	-0.009477	0.001011	3.157983	0.287499	-0.896031	
59387	27.56	-9.804191	0.355825	0.476162	0.004186	-0.006739	-0.005962	3.157780	0.288980	-0.895292	
59388	27.56	-9.677847	0.374930	0.466909	-0.013954	-0.002196	-0.006236	3.159933	0.288332	-0.897130	
59389	27.56	-9.786910	0.341978	0.374565	-0.002698	-0.000476	-0.006002	3.156267	0.287198	-0.895411	
59390	27.56	-9.794187	0.400017	0.376855	-0.001861	-0.005831	-0.004309	3.157459	0.287013	-0.896570	
59391	27.56	-9.728726	0.389882	0.420694	-0.008757	-0.005760	-0.008773	3.156156	0.288076	-0.895290	
59392	27.56	-9.835788	0.382436	0.485682	-0.006253	-0.020955	-0.003698	3.157969	0.288666	-0.896649	
59393	27.56	-9.826246	0.384395	0.548662	0.000634	-0.005959	0.007849	3.157482	0.287243	-0.896069	
59394	27.56	-9.755836	0.364810	0.558641	0.007691	0.000412	-0.011894	3.155500	0.286830	-0.895842	
59395	27.56	-9.782339	0.370248	0.481059	-0.003610	0.008333	0.003611	3.157192	0.285752	-0.896720	
59396	27.56	-9.748118	0.368282	0.403714	-0.001902	-0.005875	0.002600	3.156736	0.286851	-0.896001	
59397	27.56	-9.706726	0.380507	0.369949	-0.017413	-0.011941	-0.008996	3.156846	0.286485	-0.896244	
59398	27.56	-9.806382	0.366090	0.391398	-0.005302	-0.002252	-0.006060	3.156067	0.286387	-0.897048	
59399	27.56	-9.804213	0.372686	0.485816	0.005832	-0.010397	0.006148	3.156631	0.286827	-0.895511	
59400	27.56	-9.763120	0.374501	0.558597	0.003242	-0.013024	0.002596	3.156176	0.285893	-0.897291	
59401	27.56	-9.826250	0.372304	0.548684	-0.009759	-0.007712	0.009384	3.157085	0.287521	-0.896719	
59402	27.56	-9.787135	0.375247	0.459243	0.001521	-0.011250	0.004332	3.155476	0.286474	-0.896343	
59403	27.56	-9.660511	0.366052	0.345935	-0.013995	-0.000490	0.005043	3.154642	0.287191	-0.895654	
59404	27.56	-9.854774	0.371515	0.323419	0.000706	-0.005008	0.001818	3.157949	0.285746	-0.896416	
59405	27.56	-9.755493	0.365664	0.435166	0.013729	-0.001417	-0.006611	3.158310	0.284996	-0.896517	
59406	27.56	-9.709533	0.398905	0.507908	-0.002008	-0.023710	0.009303	3.156254	0.287468	-0.895784	
59407	27.56	-9.850472	0.374949	0.524379	0.007609	-0.005031	-0.000677	3.156471	0.285844	-0.896149	
59408	27.56	-9.806742	0.399025	0.524497	-0.003655	-0.002353	0.004356	3.156834	0.286755	-0.896617	
59409	27.56	-9.714269	0.379889	0.461924	0.001599	0.009235	0.001965	3.156600	0.287759	-0.896504	
59410	27.56	-9.816183	0.375569	0.422819	-0.007139	-0.020099	0.002357	3.157965	0.288287	-0.896651	
59411	27.56	-9.757930	0.360817	0.437586	0.003267	0.001166	0.008832	3.155320	0.286892	-0.897224	
59412	27.56	-9.709282	0.360866	0.413555	-0.001875	-0.000518	0.000922	3.156674	0.285386	-0.897133	
59413	27.56	-9.826022	0.370455	0.466371	-0.003669	-0.008581	0.005150	3.156084	0.288030	-0.897039	
59414	27.56	-9.799289	0.370423	0.461627	0.003326	-0.005845	-0.005963	3.155692	0.285746	-0.896954	
59415	27.56	-9.782360	0.389527	0.490709	-0.000194	-0.002363	0.005275	3.156426	0.286918	-0.897517	
59416	27.56	-9.801825	0.370161	0.500356	-0.008819	0.001239	0.002576	3.157161	0.285275	-0.897347	
59417	27.56	-9.699738	0.367661	0.476526	-0.007041	0.005740	-0.001692	3.157712	0.286882	-0.896427	
59418	27.56	-9.689755	0.361053	0.379731	0.011893	-0.005975	0.011477	3.155716	0.286613	-0.896574	
59419	27.56	-9.845145	0.371273	0.354929	0.001523	-0.016582	0.003421	3.156380	0.284924	-0.898152	
59420	27.56	-9.728710	0.375423	0.413457	0.004946	-0.020160	0.007736	3.156914	0.286422	-0.897608	
59421	27.56	-9.758038	0.384715	0.478701	0.005900	-0.005873	-0.002464	3.158209	0.286248	-0.896270	
59422	27.56	-9.835923	0.379683	0.534108	0.000725	-0.001413	-0.005082	3.156958	0.285733	-0.896363	
59423	27.56	-9.797026	0.399001	0.524533	-0.006262	-0.006786	0.004257	3.156413	0.285142	-0.897402	
59424	27.56	-9.697240	0.375078	0.452311	0.001538	-0.011213	0.002581	3.156228	0.286474	-0.896164	
59425	27.56	-9.777269	0.361099	0.403619	-0.007039	-0.003135	-0.005242	3.153900	0.286156	-0.895340	
59426	27.56	-9.782097	0.370851	0.393900	0.001603	-0.007606	-0.006013	3.155705	0.285987	-0.896703	
59427	27.56	-9.765192	0.380231	0.430261	0.011966	-0.005885	-0.003225	3.155830	0.286500	-0.896815	
59428	27.56	-9.852901	0.374955	0.524370	0.003322	-0.005851	-0.007686	3.155952	0.286759	-0.896930	
59429	27.56	-9.743725	0.384026	0.573178	-0.002732	0.004821	-0.002490	3.154678	0.285502	-0.897402	
59430	27.56	-9.797009	0.365213	0.514909	-0.000121	-0.009352	-0.011264	3.152744	0.287210	-0.896539	
59431	27.56	-9.777396	0.336615	0.447243	-0.012278	-0.000520	0.003355	3.154567	0.285869	-0.897159	
59432	27.56	-9.689687	0.366057	0.355512	-0.008753	0.010185	0.000935	3.155587	0.287130	-0.896830	
59433	27.56	-9.782002	0.351756	0.357618	0.003255	0.000252	0.012293	3.155336	0.285978	-0.896605	
59434	27.56	-9.816236	0.380272	0.442179	-0.001963	-0.009506	0.009499	3.156451	0.288184	-0.900247	
59435	27.56	-9.728957	0.403805	0.505406	-0.003596	-0.007579	-0.006979	3.154532	0.286420	-0.898155	
59436	27.56	-9.777653	0.379474	0.544008	0.020591	0.008233	0.004878	3.157169	0.283091	-0.896610	
59437	27.56	-9.796829	0.384994	0.451926	0.001646	0.002197	-0.010223	3.155823	0.287402	-0.897185	
59438	27.56	-9.784686	0.375291	0.451988	-0.005366	-0.000556	0.004344	3.156187	0.288440	-0.897651	
59439	27.56	-9.816205	0.346517	0.427713	0.015286	-0.011404	0.017554	3.155673	0.285895	-0.897452	
59440	27.56	-9.704578	0.384635	0.471635	-0.003584	-0.000477	-0.004302	3.155537	0.285779	-0.897712	
59441	27.56	-9.762876	0.360611	0.469043	0.008534	-0.001403	-0.006699	3.157171	0.287695	-0.897708	
59442	27.56	-9.842971	0.373049	0.446935	-0.004522	-0.015652	-0.000139	3.154919	0.288711	-0.898365	
59443	27.56	-9.721556	0.379907	0.461897	0.004137	-0.001478	0.006211	3.155475	0.286233	-0.899332	
59444	27.56	-9.782166	0.390013	0.420497	-0.003596	-0.005826	-0.004345	3.154944	0.286125	-0.897131	
59445	27.56	-9.850380	0.322016	0.485737	-0.003647	-0.006782	0.001704	3.156002	0.286973	-0.898792	
59446	27.56	-9.658397	0.389425	0.462113	0.006748	-0.007655	0.000972	3.156196	0.286767	-0.897036	
59447	27.56	-9.723935	0.365537	0.442545	-0.003631	-0.005859	0.001697	3.154556	0.287288	-0.897776	
59448	27.56	-9.816093	0.385460	0.391327	-0.007145	-0.013025	0.007641	3.156182	0.286911	-0.897410	
59449	27.56	-9.755379	0.414281	0.398762	-0.001900	-0.010303	-0.000041	3.155103	0.285845	-0.899237	
59450	27.56	-9.743451	0.379876	0.473922	-0.003637	-0.014724	-0.002734	3.156054	0.286928	-0.900531	
59451	27.56	-9.836061	0.369675	0.582548	0.004993	-0.018324	-0.005218	3.155404	0.287451	-0.898336	
59452	27.56	-9.738828	0.379278	0.558678	0.003335	0.004815	-0.004121	3.155630	0.286200	-0.898574	
59453	27.56	-9.706937	0.348568	0.442639	-0.005311	0.000415	-0.003459	3.158840	0.286898	-0.899208	
59454	27.56	-9.765080	0.373261	0.389116	-0.003600	-0.005831	-0.002618	3.155429	0.286399	-0.897467	
59455	27.56	-9.752804	0.404970	0.345525	-0.005389	-0.009449	0.006840	3.156413	0.287188	-0.897890	
59456	27.56	-9.786922	0.370946	0.381776	-0.005391	-0.005910	0.007748	3.155129	0.288374	-0.899223	
59457	27.56	-9.823683	0.384724	0.500249	0.000708	0.002990	0.001032	3.156550	0.289237	-0.901106	
59458	27.56	-9.777782	0.350153	0.587640	-0.001876	-0.011139	-0.009594	3.155245	0.287105	-0.899096	
59459	27.56	-9.806780	0.360266	0.534251	0.011040	0.005554	0.009886	3.154109	0.286090	-0.899308	
59460	27.56	-9.772601	0.353363	0.471441	0.010220	-0.000583	0.001134	3.156849	0.285089	-0.898864	
59461	27.56	-9.684831	0.356372	0.355547	0.005027	0.005631	0.008903	3.154918	0.288073	-0.898244	
59462	27.56	-9.777048	0.380981	0.326110	-0.001876	-0.011169	-0.002645	3.154999	0.285821	-0.898746	
59463	27.56	-9.840418	0.385436	0.403343	0.013685	-0.005921	-0.001445	3.155009	0.287344	-0.898863	
59464	27.56	-9.767916	0.381918	0.536776	0.001515	-0.009475	0.004345	3.154930	0.286154	-0.900492	
59465	27.56	-9.768051	0.379165	0.585202	0.004092	-0.016587	0.002568	3.157969	0.287800	-0.902504	
59466	27.56	-9.775185	0.372314	0.529503	0.001562	-0.000559	0.000989	3.154946	0.286649	-0.900240	
59467	27.56	-9.840549	0.348861	0.446988	-0.012196	-0.005736	-0.014010	3.157864	0.286753	-0.901769	
59468	27.56	-9.738348	0.365974	0.384385	-0.000128	-0.005823	-0.004299	3.156164	0.287969	-0.901141	
59469	27.56	-9.692234	0.375434	0.399065	0.005014	-0.006781	0.003560	3.155667	0.287068	-0.900932	
59470	27.56	-9.794327	0.356170	0.422934	-0.009653	-0.004923	-0.003573	3.154755	0.287348	-0.899006	
59471	27.56	-9.801664	0.394729	0.444627	0.000695	-0.005000	0.000936	3.155337	0.287399	-0.899959	
59472	27.56	-9.743548	0.369969	0.507834	-0.000208	-0.016544	0.000762	3.156814	0.287175	-0.900226	
59473	27.56	-9.784835	0.370086	0.505261	0.006782	-0.006740	-0.006788	3.155707	0.287534	-0.900056	
59474	27.56	-9.860150	0.346071	0.507448	-0.000175	0.001194	0.002729	3.154726	0.286486	-0.899510	
59475	27.56	-9.716612	0.375276	0.430449	0.006857	-0.000439	-0.013649	3.156003	0.286588	-0.898670	
59476	27.56	-9.689879	0.351078	0.423328	0.006840	0.004856	-0.007534	3.154995	0.286976	-0.899115	
59477	27.56	-9.816052	0.366231	0.374414	0.005091	0.000383	-0.006717	3.155839	0.285736	-0.899432	
59478	27.56	-9.757946	0.353529	0.442442	0.010236	-0.004106	-0.002374	3.152913	0.286407	-0.898273	
59479	27.56	-9.762946	0.372518	0.495653	0.001552	-0.000573	0.003586	3.155422	0.286549	-0.900704	
59480	27.56	-9.865103	0.365178	0.543711	-0.001967	-0.007736	0.007790	3.153821	0.287283	-0.900568	
59481	27.56	-9.797115	0.393947	0.556016	-0.010566	-0.013825	-0.003696	3.156298	0.287959	-0.900882	
59482	27.56	-9.755606	0.370216	0.476315	0.008490	-0.000574	0.001104	3.157084	0.285746	-0.899342	
59483	27.56	-9.777238	0.375675	0.393909	0.006741	-0.002377	0.005393	3.155964	0.286760	-0.899667	
59484	27.56	-9.699338	0.383159	0.333656	0.010144	-0.004230	0.016673	3.156490	0.287386	-0.902115	
59485	27.56	-9.801450	0.366263	0.364784	0.003318	-0.001438	0.000157	3.156113	0.288141	-0.899401	
59486	27.56	-9.792038	0.384815	0.476155	-0.005376	-0.005881	0.002550	3.156394	0.287097	-0.901377	
59487	27.56	-9.782538	0.379419	0.553674	-0.005276	0.013746	-0.006747	3.158193	0.286537	-0.899755	
59488	27.56	-9.816493	0.372381	0.534193	0.008508	-0.004097	-0.005856	3.157862	0.287523	-0.902015	
59489	27.56	-9.784697	0.384931	0.456813	0.008570	-0.006675	-0.015412	3.155777	0.286702	-0.901175	
59490	27.56	-9.675322	0.360665	0.430628	-0.005350	0.008337	0.007889	3.154551	0.287054	-0.900889	
59491	27.56	-9.752916	0.344279	0.379529	0.011027	-0.012183	0.007936	3.155533	0.286182	-0.900946	
